epoch,acc,loss,lr,tn,tp,val_acc,val_loss,val_tn,val_tp
0,0.661476096709204,0.6325694413746105,0.001,0.4410155869538293,0.5479315868545981,0.449719101190567,0.8312161676585674,0.35940344668924806,0.37236350737512114
1,0.6786164371055715,0.5900022038291483,0.0007071068,0.31224166668951514,0.6832613624194089,0.65135767608881,0.682123152911663,0.31539798676967623,0.6503516152501106
2,0.6997840957431232,0.5641022432551664,0.00057735026,0.3355554617546937,0.6898926006871111,0.6470973759889602,0.6896361738443375,0.2803395798429847,0.6714391931891441
3,0.761163254625657,0.51962618245798,0.0005,0.4193779314090224,0.686506709912244,0.6023408256471157,0.6872598573565483,0.31074119433760644,0.6144374161958694
4,0.8013923799290377,0.4798641257426318,0.0004472136,0.4625806212841588,0.6891936257481575,0.5847846440970897,0.6779087871313095,0.3434231497347355,0.5742511540651322
0,0.6290372324526748,0.6700014898356269,0.001,0.4706162665696705,0.46667684662868,0.4754213484935462,1.9700436852872372,0.757338635623455,0.08589834654703736
1,0.7665476985538707,0.5078167547197903,0.0007071068,0.43968123479801063,0.6615693021171233,0.50458801680943,2.770662835985422,0.7952991083264351,0.11901245004264638
2,0.8331350519376642,0.42866275871501247,0.00057735026,0.5131072872964775,0.6713255715370178,0.5147471911623143,3.9586563743650913,0.8181680172681809,0.1019382339087315
3,0.863864288259955,0.3866711565326242,0.0005,0.5416332017148242,0.678960333378876,0.5116573054343462,4.478607396781444,0.7794975280761719,0.13963045310229064
4,0.8824410676254946,0.3583095622062683,0.0004472136,0.5638450342066148,0.6903213918209076,0.5076310833916068,4.032176251336932,0.7585702493786812,0.16591811673715712
