epoch,acc,loss,lr,tn,tp,val_acc,val_loss,val_tn,val_tp
0,0.5492152673502763,1.0585623650323777,0.001,0.49319673166388556,0.31452393161044234,0.5776529371738434,0.8395052115122478,0.5766379555066427,0.31681700804167323
1,0.7560549265572003,0.49889110851855506,0.0007071068,0.5249687354568214,0.519155637201454,0.5812734061127736,0.8597460826237996,0.48671569526195524,0.3225171749169628
2,0.7023541970976761,0.5654619535519964,0.00057735026,0.5247408154287508,0.49372949633924734,0.581564705239402,0.649402607149548,0.5224140021536086,0.40778122742970785
3,0.8389914363622666,0.3894337659080823,0.0005,0.5574410238081501,0.602494865691378,0.4847274240520265,0.7523895700772604,0.5191801859272851,0.31875288238128024
4,0.8613474232100305,0.36614940130994433,0.0004472136,0.552814076654613,0.6477365030419259,0.446067418033878,0.8131822175449795,0.5066908611191644,0.23030805529819595
0,0.5360798990087849,1.4809115795862107,0.001,0.43002100957646255,0.4153677339443848,0.6696213104658657,0.6509338392151727,0.7287609471215142,0.2537643852333228
1,0.6209470300624768,0.6508553591512498,0.0007071068,0.5225949430039951,0.45006892247169855,0.6382022513283624,0.6760097066561381,0.66843075354894,0.31537728591097725
2,0.7204075253612938,0.5736345934371153,0.00057735026,0.5761817490770703,0.4738344610180883,0.6487723683317502,1.0525665044784547,0.5662601007355584,0.3572637187110053
3,0.7420456584365595,0.533198215528613,0.0005,0.514593976487716,0.5356096267345406,0.6223886827627818,0.6861402339405483,0.5403272973166572,0.40644512905014885
4,0.8232833958807446,0.4108807325363159,0.0004472136,0.52790742708104,0.6035329785730158,0.5338743286000358,0.7574730753898621,0.5479773110813565,0.30027172052197987
0,0.5862448712633479,1.2496295083491575,0.001,0.4996040222190675,0.37107512507188534,0.5190595067209668,0.8770509229765998,0.49901883602142333,0.34761421258250874
1,0.7789192078369004,0.5070456986980779,0.0007071068,0.5723841330480008,0.5177663030945474,0.6637536360157861,0.7435696522394816,0.6934223983022901,0.2643723014742136
2,0.8892545086996896,0.3485083426038424,0.00057735026,0.6137373743667489,0.5832119132968642,0.7900540974405077,0.7461371196640862,0.6582366201612685,0.42906657689147526
3,0.8393793505572137,0.4208254532977229,0.0005,0.5779591263759704,0.6092857119937738,0.7275488982597987,0.6873853736453586,0.7239852719836765,0.29817791908151575
4,0.932133948802948,0.29244060450721354,0.0004472136,0.6379339672270276,0.6318697353204091,0.6603412411693069,1.1687894980112712,0.7099868443277148,0.23877705223858356
