epoch,acc,loss,lr,tn,tp,val_acc,val_loss,val_tn,val_tp
0,0.5486935442861389,1.3703238700417912,0.001,0.45755208650056056,0.39815137058058203,0.448220981284976,0.9424291536211967,0.579362578690052,0.0
1,0.702837628161206,0.5841752879058614,0.0007071068,0.5888455144798055,0.4539371946804664,0.42588950659846886,4.266567842662335,0.5519460260868072,0.01055235976818949
2,0.8022031218164107,0.45975554157705867,0.00057735026,0.5896142938557793,0.5675282240571344,0.40702246997971087,6.914302963018417,0.5366721525788307,0.006428020313614979
0,0.5391584033475203,1.5169635940299315,0.001,0.43774175110985253,0.4358778602410765,0.5020599290728569,2.414761824347079,0.6043609559535981,0.03317270930856466
1,0.579744437117787,0.7552666651501375,0.0007071068,0.5493301317972296,0.31959285769392465,0.602996252477169,0.7617902636528016,0.5368865191936493,0.22491927370429038
2,0.710253357571714,0.6046235439356635,0.00057735026,0.5552786820075091,0.4848620219966944,0.460018735320773,0.8638708055019378,0.5897558405995369,0.004852880758699029
3,0.8454373206811793,0.46842206295798805,0.0005,0.649464584553943,0.49502294329433316,0.47921348803211006,2.02303361594677,0.6051192924380302,0.007651608425658196
4,0.8838158231623032,0.4104413771278718,0.0004472136,0.6443030264885986,0.5399517057375873,0.4821161089465022,1.0297470048069954,0.575902073085308,0.04802772225812078
0,0.5578100895344773,1.1626439532111672,0.001,0.46896977645509386,0.3963785310166285,0.4389513086527586,0.9629724100232124,0.5731820747256279,0.0
1,0.7159109906939899,0.5553723348589504,0.0007071068,0.5737923933828578,0.49103756837985096,0.45575843565165997,4.706637672334909,0.5907497897744178,0.0
2,0.8532231797891504,0.3947348793113933,0.00057735026,0.6334826027821092,0.5819899252582998,0.46783708445727823,2.5035477675497533,0.6032288983464241,0.0006944444496184588
3,0.9294294006684247,0.28529446310856765,0.0005,0.6670870074103861,0.6626772787991692,0.45725655524292963,1.4525785632431507,0.5912141665816307,0.0009285268490202725
4,0.9606080720003913,0.24095691391650367,0.0004472136,0.681306586265564,0.704838588903932,0.44199438667856156,0.9325656294822693,0.5731179356575012,0.003513186739291996
0,0.539184839760556,1.2603605115413665,0.001,0.5459787152707577,0.24863170935060172,0.7859550550580024,0.6352478966116906,0.4975488394498825,0.45128774344921113
1,0.7881075131542542,0.5140331409608616,0.0007071068,0.6155903853651356,0.4839845353101983,0.5114232280408032,1.2548626370728015,0.596674594283104,0.05779782991157845
2,0.9226657927737516,0.3488904652525397,0.00057735026,0.6599895454417257,0.5958826355000629,0.7155898854136467,1.5783852912485599,0.5278369843959808,0.3568336248397827
3,0.8992333197243073,0.3619771269489737,0.0005,0.646191112732186,0.5973962224055739,0.4448501922655851,0.8756379909813404,0.5716659486293793,0.009548076509963721
4,0.9613659468819113,0.25508500791647853,0.0004472136,0.6761130533411223,0.7004019926751361,0.46610487513244153,2.0220813922584058,0.6008787140250206,0.0012557077454403043
