epoch,acc,loss,lr,tn,tp,val_acc,val_loss,val_tn,val_tp
0,0.5853359750789755,1.2479961611242856,0.001,0.4522664623663706,0.4424929657545598,0.4418071165680885,0.6545269548892975,0.35457563772797585,0.18276407867670058
1,0.7425115663821207,0.5932764785254703,0.0007071068,0.5172447654692566,0.5458229244325091,0.7435861520469189,0.7080152481794357,0.5540662452578544,0.3635633122175932
2,0.5830755663444014,0.6549689143545487,0.00057735026,0.24531503950957867,0.6502619694063768,0.6404962576925755,0.6502697765827179,0.1945159912109375,0.5644828364253044
3,0.5442079783011885,0.595155117932488,0.0005,0.1728653286813813,0.7191726933507359,0.6692415721714496,0.6711613744497299,0.1727009516209364,0.6163193702697753
4,0.7854020748418921,0.458794184923172,0.0004472136,0.48926883621031747,0.6347603133671424,0.4874531929614022,0.9057553529739379,0.5659154504537582,0.06214689943008125
0,0.5828816911490524,1.2593126080667272,0.001,0.37574334036558865,0.4757691367956645,0.6874531850218772,0.6778922185301781,0.45723026916384696,0.3717065997421741
1,0.5854241067346404,0.7025659811146119,0.0007071068,0.22118097208221169,0.6392999378876651,0.6182584248483181,0.699453940987587,0.11374734393320977,0.620806023478508
2,0.6940603679067948,0.5633983630643171,0.00057735026,0.37165833474739507,0.5855113719338003,0.2966760244569741,0.8441168621182442,0.4170126557350159,0.0009466708987019956
3,0.8077594225722201,0.4763353502049166,0.0005,0.5022177143537384,0.5577345262161073,0.4629213553736918,0.9020380176603794,0.5977924257516861,0.00032771535916253924
4,0.893108618645107,0.37215038525707583,0.0004472136,0.5880587392541415,0.6026548047100796,0.4803370858426206,2.433431100845337,0.5771535605192184,0.04320944587234408
0,0.5212029082810178,1.6325424707637113,0.001,0.4647599296184147,0.32956948484129767,0.4352059869095683,0.7335564121603966,0.5040134236216545,0.04405414718203247
1,0.6013395019839791,0.6833993310086868,0.0007071068,0.4974590253829956,0.40511100506738706,0.4654494445770979,2.181096540391445,0.6010458111763001,0.0
2,0.7350033016064588,0.5091638896044562,0.00057735026,0.5230610646395122,0.5188397691464599,0.44761237017810346,0.9108650252223015,0.5829494446516037,0.0
3,0.8564044932758107,0.3385832992897314,0.0005,0.556833745063666,0.6183970347046852,0.33759362529963255,0.9234526187181473,0.41779520735144615,0.053759080334566535
4,0.8861951970352846,0.30948989606955474,0.0004472136,0.5611769104551743,0.6655339339682285,0.40131086073815825,6.698559453338385,0.5360602095723153,0.0
