epoch,acc,loss,lr,tn,tp,val_acc,val_loss,val_tn,val_tp
0,0.5288874185304432,1.5879308426380156,0.001,0.47086720343898325,0.3118751490039422,0.6137640401721001,1.340490607917309,0.5735375092830509,0.3701107047498226
1,0.5221414425289806,0.8055637943043429,0.0007071068,0.5996936838065877,0.1381203695709872,0.6120318330824375,0.6769860580563545,0.5754764374345541,0.36903025172650816
2,0.5520202701757936,0.6800551854862886,0.00057735026,0.5597487979075488,0.2573679910863147,0.5034176035784185,0.6690428152680397,0.8393209218978882,0.012319127173395828
3,0.6275302929036758,0.6045933845463921,0.0005,0.5788679993152619,0.322462145755177,0.5158239646814764,1.25908185467124,0.7796448163688183,0.07044340937864035
4,0.7241639116932365,0.5344190418019015,0.0004472136,0.5979470051737392,0.4049882038901834,0.5180711581371724,3.1118841294199227,0.8482162311673165,0.02642074692994356
0,0.5543423659310621,1.2205159390673919,0.001,0.36945094232173525,0.4741720753667109,0.610533707588911,0.6801681831479073,0.45659630969166753,0.5098102329298854
1,0.6803657221706475,0.6487641814877005,0.0007071068,0.40330873731523753,0.5404688879255862,0.5144662926904857,0.7311044037342072,0.055705178808420894,0.7471924558281898
2,0.7103238625386182,0.5218777128878762,0.00057735026,0.37298368758357625,0.5872021602883059,0.7006554335355759,0.598890783637762,0.6304202049970626,0.42004320011474194
3,0.9170125625764622,0.3518575657991802,0.0005,0.6126633085551507,0.570397046892082,0.5151685432530939,0.7991105385124684,0.7370529752224684,0.12253501574741676
4,0.9421943219093716,0.3014464702325709,0.0004472136,0.6292529191712246,0.6354760831857429,0.5321160986088216,0.9269107080996036,0.8618893519043922,0.023017242643982173
