epoch,acc,loss,lr,tn,tp,val_acc,val_loss,val_tn,val_tp
0,0.5642812536408504,1.0019673204138166,0.001,0.5154957460150832,0.34513971253874753,0.5604244686042269,1.0499094115363228,0.7443886558214824,0.08743347823619843
1,0.6900124819860571,0.5714688856332075,0.0007071068,0.5786714666656085,0.43760780466809157,0.5974615050790211,0.7615487270885044,0.7382471097840203,0.18031371601132884
2,0.8504815449317297,0.4046468265709423,0.00057735026,0.5662777131157262,0.5772279204457023,0.6213067008389367,0.8053509970506032,0.7545720974604289,0.17276275489065382
3,0.9060237216097968,0.26824412310407275,0.0005,0.6017290462340628,0.6853574971712771,0.5954640064905915,0.9443168183167775,0.7544950577947829,0.11263260018701354
4,0.7606518630825337,0.5070797392832381,0.0004472136,0.4691891946785507,0.6140447846835568,0.44573449219266575,0.7320519665877024,0.5554883937040965,0.18650752245965932
0,0.5942616370639631,0.8543540684240205,0.001,0.5468213291395279,0.36947595687317,0.5608406139744653,0.7684139039781358,0.7275922338167826,0.12680260025792653
1,0.7663501001539684,0.4946336401005586,0.0007071068,0.5435582442896529,0.5470869538329897,0.4910944637325075,0.6704115059640673,0.669709481133355,0.04479545094072819
2,0.671740681429704,0.5902777708712078,0.00057735026,0.46762051754409356,0.495232353998082,0.5274656667787996,0.777900120947096,0.7043432182735867,0.13214352138133512
3,0.7211387562609854,0.5274662659281776,0.0005,0.6270696849340485,0.3641121056285642,0.5302122349126471,0.6697393125957913,0.6934017115169101,0.15681641145298877
4,0.8599206380900882,0.35942887894454456,0.0004472136,0.6374677919915744,0.5182143703812645,0.6424885657098558,0.627701320250829,0.6942856417761909,0.257294288277626
