epoch,acc,loss,lr,tn,tp,val_acc,val_loss,val_tn,val_tp
0,0.5884379806807812,1.1586753648870132,0.001,0.5489203768617966,0.3743981569205575,0.4729868959635496,4.02057291790843,0.6086351215839386,0.0
1,0.7483101980125203,0.5269802906232721,0.0007071068,0.6106115587318645,0.545701795465806,0.46933521144092083,6.739629534631968,0.6048451483249664,0.0
0,0.6399427168772501,0.9729649385985206,0.001,0.567484956243459,0.43418754951261423,0.4315074889571406,3.4111866228282453,0.565171729028225,0.0013850676827132703
1,0.799933905321009,0.49405568852144127,0.0007071068,0.629570154652876,0.5765916279659552,0.47949438547948375,7.543604099750519,0.6134925097227096,0.0020644143398385493
2,0.8858162631708033,0.38154626362464006,0.00057735026,0.6675895272984225,0.6420087826251983,0.4642322123982012,6.614610234647989,0.5983045250177383,0.0023340366664342583
3,0.9344349064546473,0.3103731947085437,0.0005,0.6878801132650937,0.6853196830959881,0.4513108641956933,2.938453609496355,0.5846874102950096,0.0027725135965738445
4,0.963348762848798,0.26403626238598543,0.0004472136,0.6998042260899263,0.709364857042537,0.45964419569354503,6.640630247071385,0.5924841523170471,0.004075572284637019
0,0.6148623027521021,0.9908376064020045,0.001,0.5718730887069422,0.3967033350117066,0.4501872759894468,1.3159109249711036,0.5822338283061981,0.007582826720317825
1,0.7690680742263794,0.482392420277876,0.0007071068,0.6021056199073791,0.584262764366234,0.4463951365207322,6.998708091676235,0.5778355494141578,0.002461846685037017
2,0.8271777931381674,0.37562208869877983,0.00057735026,0.5973490719234242,0.6518129274775,0.39105804399587213,5.676745641231537,0.5054420962929725,0.022344340535346417
3,0.870310644121731,0.2981814920902252,0.0005,0.5991625698874978,0.7114083501170664,0.37373595191165804,3.1711641415953635,0.45932206213474275,0.05289799950551242
4,0.8985062780099756,0.2578484102557687,0.0004472136,0.6153168145348044,0.7305821462238536,0.38380149020813403,5.520990042388439,0.487651427090168,0.029601910093333572
