epoch,acc,loss,lr,tn,tp,val_acc,val_loss,val_tn,val_tp
0,0.5568979944551692,0.997111739691566,0.001,0.5486706390801598,0.2665529804764425,0.4864700394449756,0.6932241305708885,0.814985328912735,0.015793233789736405
1,0.7525974898127948,0.5299273745452656,0.0007071068,0.62860058742411,0.4088733229479369,0.6428838945925236,0.7663211971521378,0.7810001611709595,0.2265408906619996
2,0.9185547575529884,0.3258050424211166,0.00057735026,0.6672096287502962,0.5710632061432389,0.6105337090790272,0.8449999943375588,0.75310427993536,0.2283594236942008
3,0.906252485916895,0.3253420759299222,0.0005,0.6452148489741718,0.6032571360468865,0.6012640409171581,0.6313583195209503,0.7434647232294083,0.2061673656105995
4,0.8906983984217924,0.3679624244044809,0.0004472136,0.6010504069047816,0.5585699115803137,0.7495318308472634,0.5987871296703815,0.7313283756375313,0.4157586954534054
0,0.5646574133985183,0.9127415819729076,0.001,0.5172688313091502,0.337870155274868,0.5470505570992827,0.6618329152464867,0.8045102596282959,0.11811838736757636
1,0.6777263675717746,0.5950051269811742,0.0007071068,0.4952501264784266,0.4963335864465026,0.5401685364544392,0.7104585066437721,0.5596640590578318,0.26532753054052594
2,0.8291209533635308,0.41669482010252334,0.00057735026,0.5463585516810417,0.5556125768756165,0.5569756530225277,0.7087384402751923,0.5710194319486618,0.3323192737065256
3,0.8476140164627748,0.37563991276656883,0.0005,0.5631352424270967,0.5992564662063823,0.4722378267906606,0.8253791719675064,0.6909848868846893,0.13880742284236475
4,0.8083762944971814,0.413312532340779,0.0004472136,0.48462606903384714,0.6089322432174402,0.5294475658796728,0.8128144107758999,0.8148891165852546,0.07683155741542577
